Student_ID,Student_Seq,Gender,College,Course,Semester,Year,Year_Numeric,Sem_Numeric,GWA,Avg_Grade,Std_Grade,Sub_Count,Min_Grade,Max_Grade,is_inc,is_drop,fail_count,fail_rate,inc_rate,drop_rate,is_irregular
104_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,104,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,2.07,2.0681818181818183,1.067069052890376,11,1.25,5.0,1,0,1,0.0909090909090909,1,0,1
104_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,104,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.81,1.8125,0.3952847075210474,8,1.5,2.5,0,0,0,0.0,0,0,0
104_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,104,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,2.56,2.555555555555556,1.05161912201033,9,1.5,5.0,1,0,3,0.3333333333333333,1,0,1
104_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,104,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.64,1.6428571428571428,0.4970148986940025,7,1.0,2.5,0,0,0,0.0,0,0,0
104_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,104,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.88,1.875,0.2988071523335984,8,1.5,2.25,0,0,0,0.0,0,0,0
104_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,104,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.55,1.55,0.3291402943021916,10,1.0,2.0,0,0,0,0.0,0,0,0
105_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,105,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.83,1.8333333333333333,0.3415650255319866,6,1.5,2.5,0,0,0,0.0,0,0,0
105_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,105,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.12,2.125,0.3227486121839514,4,1.75,2.5,0,0,0,0.0,0,0,0
105_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,105,0,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.97,1.96875,0.5737953218949867,8,1.0,2.5,0,0,0,0.0,0,0,0
105_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,105,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.4,1.3958333333333333,0.2911250382203287,12,1.0,1.75,0,0,0,0.0,0,0,0
105_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,105,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.59,1.59375,0.3519714882933397,8,1.0,2.0,0,0,0,0.0,0,0,0
105_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,105,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,2.61,2.607142857142857,1.6447969913813507,7,1.5,5.0,1,0,2,0.2857142857142857,1,0,1
105_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,105,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.55,1.55,0.3073181485764295,10,1.25,2.0,0,0,0,0.0,0,0,0
105_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,105,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,2.29,2.2916666666666665,0.8126602406089931,6,1.25,3.0,0,0,1,0.1666666666666666,0,0,0
105_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,105,0,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.75,1.75,0.3872983346207417,6,1.25,2.25,0,0,0,0.0,0,0,0
105_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,105,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.88,2.875,0.9728456051340169,8,1.75,5.0,1,0,4,0.5,1,0,1
105_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,105,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,2.02,2.025,0.4923018495913976,10,1.5,2.75,0,0,0,0.0,0,0,0
105_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,105,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.61,1.6111111111111112,0.2534484387624258,9,1.25,2.0,0,0,0,0.0,0,0,0
105_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,105,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,2.53,2.5277777777777777,1.4601179556612691,9,1.25,5.0,1,0,2,0.2222222222222222,1,0,1
105_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,105,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,2.67,2.6666666666666665,1.3693063937629155,9,1.25,5.0,1,0,2,0.2222222222222222,1,0,1
105_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,105,1,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.94,1.9375,0.3204349722308278,8,1.5,2.5,0,0,0,0.0,0,0,0
105_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,105,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,2.23,2.2291666666666665,0.9502292386895944,12,1.25,5.0,1,0,1,0.0833333333333333,1,0,1
106_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,106,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.0,2.0,0.4714045207910317,10,1.0,2.75,0,0,0,0.0,0,0,0
106_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,106,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.98,1.975,0.7495368940589621,10,1.0,3.0,0,0,1,0.1,0,0,0
106_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,106,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,3.88,3.875,1.590990257669732,2,2.75,5.0,1,0,1,0.5,1,0,1
106_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,106,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.81,1.8125,0.2587745847533828,8,1.5,2.0,0,0,0,0.0,0,0,0
106_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,106,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,3.04,3.0357142857142856,0.9063269671749656,7,2.25,5.0,1,0,3,0.4285714285714285,1,0,1
106_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,106,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,2.11,2.113636363636364,0.4919811526323489,11,1.5,2.75,0,0,0,0.0,0,0,0
106_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,106,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.62,1.625,0.478713553878169,4,1.0,2.0,0,0,0,0.0,0,0,0
106_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,106,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.57,1.568181818181818,0.4343228794760456,11,1.0,2.25,0,0,0,0.0,0,0,0
106_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,106,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.25,2.25,1.35400640077266,7,1.25,5.0,1,0,2,0.2857142857142857,1,0,1
106_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,106,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,3.75,3.75,1.7677669529663689,2,2.5,5.0,1,0,1,0.5,1,0,1
106_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,106,1,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,1.68,1.681818181818182,0.5710834997059219,11,1.0,3.0,0,0,1,0.0909090909090909,0,0,0
106_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,106,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.0,1.0,,1,1.0,1.0,0,0,0,0.0,0,0,0
106_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,106,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,2.58,2.583333333333333,1.3197221929886105,6,1.25,5.0,1,0,2,0.3333333333333333,1,0,1
106_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,106,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,2.61,2.611111111111111,1.4037400439935848,9,1.25,5.0,1,0,2,0.2222222222222222,1,0,1
106_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,106,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.5,1.5,,1,1.5,1.5,0,0,0,0.0,0,0,0
106_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,106,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.67,1.6666666666666667,0.525847079972069,12,1.0,2.5,0,0,0,0.0,0,0,0
107_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,107,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.8,2.8,0.8803408430829505,10,1.5,5.0,1,0,2,0.2,1,0,1
107_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,107,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.45,1.45,0.2297341458681703,10,1.25,2.0,0,0,0,0.0,0,0,0
107_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,107,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.5,1.5,0.1767766952966369,5,1.25,1.75,0,0,0,0.0,0,0,0
107_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,107,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.54,1.5416666666666667,0.292261298612503,6,1.25,2.0,0,0,0,0.0,0,0,0
107_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,107,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,3.8,3.8,1.095445115010332,5,3.0,5.0,1,0,5,1.0,1,0,1
107_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,107,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,3.83,3.8333333333333335,1.7500000000000002,9,1.5,5.0,1,0,6,0.6666666666666666,1,0,1
107_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,107,1,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.92,1.9166666666666667,0.6291528696058958,3,1.25,2.5,0,0,0,0.0,0,0,0
107_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,107,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.65,1.65,0.4873397172404481,5,1.0,2.25,0,0,0,0.0,0,0,0
107_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,107,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.5,2.5,1.3509256086106296,6,1.25,5.0,1,0,1,0.1666666666666666,1,0,1
107_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,107,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,1.72,1.71875,0.3390506704651344,8,1.25,2.25,0,0,0,0.0,0,0,0
107_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,107,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,2.9,2.9,0.2236067977499789,5,2.5,3.0,0,0,4,0.8,0,0,0
107_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,107,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.64,1.6388888888888888,0.4350127712046063,9,1.0,2.5,0,0,0,0.0,0,0,0
107_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,107,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,4.75,4.75,0.75,9,2.75,5.0,1,0,8,0.8888888888888888,1,0,1
107_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,107,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.85,1.85,0.4116363011742823,10,1.25,2.5,0,0,0,0.0,0,0,0
107_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,107,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.33,1.3333333333333333,0.1443375672974064,3,1.25,1.5,0,0,0,0.0,0,0,0
108_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,108,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,2.98,2.975,1.2044477757231504,10,1.25,5.0,1,0,4,0.4,1,0,1
108_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,108,0,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.75,2.75,0.3535533905932738,2,2.5,3.0,0,0,1,0.5,0,0,0
108_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,108,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.88,1.875,0.5645794895318107,6,1.25,2.75,0,0,0,0.0,0,0,0
108_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,108,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.58,1.5833333333333333,0.3415650255319866,6,1.0,2.0,0,0,0,0.0,0,0,0
108_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,108,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.68,1.681818181818182,0.3180194390856691,11,1.25,2.25,0,0,0,0.0,0,0,0
108_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,108,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,1.79,1.7857142857142858,0.6196196990320526,7,1.0,3.0,0,0,1,0.1428571428571428,0,0,0
108_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,108,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.62,1.625,0.1767766952966369,10,1.25,1.75,0,0,0,0.0,0,0,0
108_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,108,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,1.25,1.25,,1,1.25,1.25,0,0,0,0.0,0,0,0
108_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,108,0,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.96,1.9583333333333333,0.557150488348226,6,1.25,2.75,0,0,0,0.0,0,0,0
108_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,108,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,1.94,1.9444444444444444,0.5559026693385973,9,1.25,3.0,0,0,1,0.1111111111111111,0,0,0
108_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,108,1,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,2.2,2.2,0.3259601202601324,5,1.75,2.5,0,0,0,0.0,0,0,0
108_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,108,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.75,1.75,0.4330127018922193,5,1.5,2.5,0,0,0,0.0,0,0,0
108_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,108,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.56,1.5555555555555556,0.3486083443891982,9,1.0,2.0,0,0,0,0.0,0,0,0
108_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,108,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.89,1.8888888888888888,0.5017331074496789,9,1.25,2.75,0,0,0,0.0,0,0,0
108_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,108,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.25,2.25,0.1889822365046136,8,2.0,2.5,0,0,0,0.0,0,0,0
108_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,108,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,2.25,2.25,1.118033988749895,10,1.0,5.0,1,0,1,0.1,1,0,1
109_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,109,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.58,1.5833333333333333,0.4915960401250875,6,1.0,2.25,0,0,0,0.0,0,0,0
109_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,109,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.66,1.65625,0.516469816570699,8,1.0,2.5,0,0,0,0.0,0,0,0
109_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,109,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.45,1.45,0.6224949798994366,5,1.0,2.5,0,0,0,0.0,0,0,0
109_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,109,0,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.62,1.625,0.1369306393762915,6,1.5,1.75,0,0,0,0.0,0,0,0
109_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,109,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,2.43,2.4285714285714284,1.2223124064851911,7,1.5,5.0,1,0,1,0.1428571428571428,1,0,1
109_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,109,1,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,1.73,1.7272727272727273,0.5963906590330018,11,1.25,3.0,0,0,1,0.0909090909090909,0,0,0
109_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,109,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.75,1.75,0.4564354645876384,4,1.25,2.25,0,0,0,0.0,0,0,0
109_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,109,1,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,2.25,2.25,1.0897247358851685,3,1.0,3.0,0,0,1,0.3333333333333333,0,0,0
109_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,109,1,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,1.69,1.6875,0.375,4,1.25,2.0,0,0,0,0.0,0,0,0
109_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,109,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,3.43,3.4285714285714284,1.086990165110807,7,2.5,5.0,1,0,4,0.5714285714285714,1,0,1
109_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,109,0,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,1.61,1.6111111111111112,0.3333333333333333,9,1.25,2.0,0,0,0,0.0,0,0,0
109_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,109,0,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.64,1.6388888888888888,0.2825970826302195,9,1.25,2.0,0,0,0,0.0,0,0,0
109_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,109,0,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.72,1.7222222222222223,0.5368374469468802,9,1.0,2.75,0,0,0,0.0,0,0,0
109_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,109,1,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.82,1.821428571428572,0.5536674263920708,7,1.25,2.75,0,0,0,0.0,0,0,0
109_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,109,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,2.25,2.25,0.5345224838248488,8,1.5,3.0,0,0,1,0.125,0,0,0
109_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,109,0,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.65,1.6458333333333333,0.4191215561002306,12,1.0,2.25,0,0,0,0.0,0,0,0
10_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,10,0,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.82,1.825,0.4866267106885477,10,1.25,2.5,0,0,0,0.0,0,0,0
10_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,10,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,1.62,1.625,0.5303300858899106,2,1.25,2.0,0,0,0,0.0,0,0,0
10_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,10,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.94,1.9375,0.4955156044825574,8,1.0,2.5,0,0,0,0.0,0,0,0
10_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,10,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.42,1.4166666666666667,0.1290994448735805,6,1.25,1.5,0,0,0,0.0,0,0,0
10_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,10,1,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.79,1.7857142857142858,0.1725163898355885,7,1.5,2.0,0,0,0,0.0,0,0,0
10_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,10,0,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,2022-2023,2022.0,1,1.73,1.7272727272727273,0.5750494049921434,11,1.0,3.0,0,0,1,0.0909090909090909,0,0,0
10_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,10,0,CCST,Bachelor of Science in Information Technology,1sem,2022-2023,2022.0,1,1.71,1.7142857142857142,0.3362963545672747,7,1.25,2.0,0,0,0,0.0,0,0,0
10_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,10,0,CEA,Bachelor of Science in Architecture,1sem,2022-2023,2022.0,1,2.17,2.1666666666666665,0.1443375672974064,3,2.0,2.25,0,0,0,0.0,0,0,0
10_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,10,0,CEA,Bachelor of Science in Civil Engineering,1sem,2022-2023,2022.0,1,2.29,2.2857142857142856,1.3024701806293193,7,1.25,5.0,1,0,1,0.1428571428571428,1,0,1
10_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,10,0,CEA,Bachelor of Science in Electrical Engineering,1sem,2022-2023,2022.0,1,2.22,2.2222222222222223,0.551198189805123,9,1.25,3.0,0,0,1,0.1111111111111111,0,0,0
10_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,10,1,CEA,Bachelor of Science in Electronics Engineering,1sem,2022-2023,2022.0,1,2.14,2.142857142857143,0.4970148986940024,7,1.5,3.0,0,0,1,0.1428571428571428,0,0,0
10_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,10,1,CEA,Bachelor of Science in Industrial Engineering,1sem,2022-2023,2022.0,1,1.72,1.71875,0.3116058636895562,8,1.5,2.25,0,0,0,0.0,0,0,0
10_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,10,1,CEA,Bachelor of Science in Mechanical Engineering,1sem,2022-2023,2022.0,1,1.62,1.625,0.2124591463996993,10,1.25,2.0,0,0,0,0.0,0,0,0
10_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,10,0,COAS,Bachelor of Arts in Communication,1sem,2022-2023,2022.0,1,1.2,1.2,0.2091650066335189,5,1.0,1.5,0,0,0,0.0,0,0,0
10_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,10,0,CTEC,Bachelor of Science in Industrial Technology,1sem,2022-2023,2022.0,1,1.88,1.875,0.4432026302139591,8,1.25,2.5,0,0,0,0.0,0,0,0
10_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,10,1,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,2022-2023,2022.0,1,1.33,1.3333333333333333,0.3818813079129866,3,1.0,1.75,0,0,0,0.0,0,0,0
110_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,110,1,CAHS,Bachelor of Science in Midwifery,1sem,2022-2023,2022.0,1,1.7,1.7,0.3496029493900505,10,1.0,2.25,0,0,0,0.0,0,0,0
110_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,110,1,CAHS,Bachelor of Science in Nursing,1sem,2022-2023,2022.0,1,2.09,2.09375,0.4617029812088534,8,1.5,3.0,0,0,1,0.125,0,0,0
110_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,110,1,CBA,Bachelor of Science in Hospitality Management,1sem,2022-2023,2022.0,1,1.75,1.75,0.4008918628686366,8,1.0,2.25,0,0,0,0.0,0,0,0
110_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,110,1,CBA,Bachelor of Science in Tourism Management,1sem,2022-2023,2022.0,1,1.92,1.9166666666666667,0.408248290463863,6,1.5,2.5,0,0,0,0.0,0,0,0
110_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,110,0,CCST,Bachelor of Science in Computer Science,1sem,2022-2023,2022.0,1,1.79,1.7857142857142858,0.4190408549237629,7,1.5,2.5,0,0,0,0.0,0,0,0
